tradeN;symbol;type;shares;entrySignal;entryTime;entryPrice;exitSignal;exitTime;exitPrice;profit;runUp;drawDown
3261;11_XLF_1D_S_A,<br>XLF (1 Day );Long;771;Entry;2010-04-28 12:00:00 AM;13.14;TLx;2010-05-05 12:00:00 AM;12.8;-264.64;299.44;-263.39
3262;22_SPY_1D_L_A,<br>SPY (1 Day );Long;84;Entry;2010-05-03 12:00:00 AM;119.38;SLx;2010-05-05 12:00:00 AM;116.56;-239.379999999999;107.95;-238.13
3263;26_XLF_1D_L_A,<br>XLF (1 Day );Long;771;Entry;2010-04-28 12:00:00 AM;13.14;TLx;2010-05-05 12:00:00 AM;12.8;-264.64;299.44;-263.39
3264;27_SPY_1D_L_A,<br>SPY (1 Day );Long;84;Entry;2010-05-03 12:00:00 AM;119.38;TLx;2010-05-05 12:00:00 AM;116.56;-239.379999999999;107.95;-238.13
3265;56_QQQ_1D_L_A,<br>QQQ (1 Day );Long;203;Entry;2010-05-03 12:00:00 AM;49.45;SLx;2010-05-05 12:00:00 AM;47.81;-335.42;144.91;-334.17
3266;65_SPX_1D_L_A,<br>SPY (1 Day );Long;82;Entry;2010-04-27 12:00:00 AM;120.65;TLx;2010-05-05 12:00:00 AM;116.56;-337.88;55.33;-336.63
3267;67_IWM_1D_L_A,<br>IWM (1 Day );Long;140;Entry;2010-05-03 12:00:00 AM;72.1;TLx;2010-05-05 12:00:00 AM;70.08;-285.300000000001;168.15;-284.05
3268;71_TLT_1D_L_A,<br>TLT (1 Day );Long;109;Entry;2010-05-03 12:00:00 AM;91.42;PTx;2010-05-05 12:00:00 AM;94.21;301.610000000001;302.86;-16.51
3269;74_DIA_1D_L_A,<br>DIA (1 Day );Long;90;Entry;2010-04-29 12:00:00 AM;110.94;TimeX;2010-05-05 12:00:00 AM;108.8;-195.1;94.15;-243.35
3270;75_DIA_1D_L_A,<br>DIA (1 Day );Long;90;Entry;2010-04-29 12:00:00 AM;110.94;SLx;2010-05-05 12:00:00 AM;108.55;-217.6;94.15;-216.35
3271;78_SMH_1D_L_A,<br>SMH (1 Day );Long;675;Entry;2010-04-29 12:00:00 AM;14.83;SLx;2010-05-05 12:00:00 AM;13.98;-576.25;133.75;-575
3272;83_SPX_2D_L_A,<br>SPY (2 Days );Long;83;Entry;2010-05-05 12:00:00 AM;119.01;TLx1;2010-05-05 12:00:00 AM;116.59;-203.36;0.41;-202.11
3273;84_SPX_2D_L_A,<br>SPY (2 Days );Long;83;Entry;2010-04-21 12:00:00 AM;120.56;TLx;2010-05-05 12:00:00 AM;116.17;-366.87;128.23;-365.62
3274;3_QQQ_1D_L_A,<br>QQQ (1 Day );Long;208;Entry;2010-05-06 12:00:00 AM;47.85;SLx1;2010-05-06 12:00:00 AM;46.33;-318.660000000001;96.51;-317.41
3275;18_QQQ_1D_L_A,<br>QQQ (1 Day );Long;203;Entry;2010-05-03 12:00:00 AM;49.45;SLx;2010-05-06 12:00:00 AM;47.33;-432.860000000001;144.91;-431.61
3276;23_IWM_1D_L_A,<br>IWM (1 Day );Long;140;Entry;2010-05-03 12:00:00 AM;72.1;SLx;2010-05-06 12:00:00 AM;69.14;-416.900000000001;168.15;-415.65
3277;39_SPY_1D_L_A,<br>SPY (1 Day );Long;84;Entry;2010-05-03 12:00:00 AM;119.38;SLx;2010-05-06 12:00:00 AM;115.62;-318.339999999999;107.95;-317.09
3278;43_SPX_3D_L_A,<br>SPY (3 Days );Long;83;Entry;2010-05-06 12:00:00 AM;119.01;TLx;2010-05-06 12:00:00 AM;115.88;-262.290000000001;0.41;-261.04
3279;59_HYG_1D_L_A,<br>XLF (1 Day );Long;762;Entry;2010-05-03 12:00:00 AM;13.24;TLx;2010-05-06 12:00:00 AM;12.67;-436.84;128.29;-435.59
3280;61_QQQ_1D_L_A,<br>QQQ (1 Day );Long;206;Entry;2010-05-05 12:00:00 AM;47.92;TLx;2010-05-06 12:00:00 AM;46.33;-330.040000000001;118.23;-328.79
3281;64_QQQ_1D_L_A,<br>QQQ (1 Day );Long;206;Entry;2010-05-05 12:00:00 AM;47.92;TLx;2010-05-06 12:00:00 AM;46.7;-253.82;118.23;-252.57
3282;65_SPX_1D_L_A,<br>SPY (1 Day );Long;86;Entry;2010-05-06 12:00:00 AM;116.26;TLx1;2010-05-06 12:00:00 AM;112.04;-365.42;62.39;-364.17
3283;66_IWM_1D_L_A,<br>IWM (1 Day );Long;141;Entry;2010-05-05 12:00:00 AM;70.38;TLx;2010-05-06 12:00:00 AM;66.43;-559.449999999998;79.12;-558.2
3284;69_FXI_1D_L_A,<br>FXI (1 Day );Long;244;Entry;2010-04-30 12:00:00 AM;41.46;SLx;2010-05-06 12:00:00 AM;38.58;-705.220000000001;6.07;-703.97
3285;79_SMH_1D_L_A,<br>SMH (1 Day );Long;700;Entry;2010-05-05 12:00:00 AM;14.1;TLx;2010-05-06 12:00:00 AM;13.42;-478.5;159.75;-477.25
3286;80_SMH_1D_L_A,<br>SMH (1 Day );Long;665;Entry;2010-04-30 12:00:00 AM;14.98;TLx;2010-05-06 12:00:00 AM;13.59;-926.85;5.4;-925.6
3287;89_DIA_1D_L_A,<br>DIA (1 Day );Long;91;Entry;2010-05-05 12:00:00 AM;108.55;SLx;2010-05-06 12:00:00 AM;106.87;-155.379999999999;90.66;-154.13
3288;94_TLT_1D_L_A,<br>TLT (1 Day );Long;107;Entry;2010-05-06 12:00:00 AM;94.16;PTx1;2010-05-06 12:00:00 AM;96.89;289.61;290.86;-41.91
3289;99_KRE_1D_L_A,<br>KRE (1 Day );Long;369;Entry;2010-05-06 12:00:00 AM;26.95;PTx1;2010-05-06 12:00:00 AM;29.23;838.82;840.07;-1.25
3290;16_QQQ_1D_L_A,<br>QQQ (1 Day );Long;215;Entry;2010-05-07 12:00:00 AM;46.22;TLx1;2010-05-07 12:00:00 AM;44.58;-355.1;123.45;-353.85
3291;84_SPX_2D_L_A,<br>SPY (2 Days );Long;86;Entry;2010-05-07 12:00:00 AM;116.26;TLx1;2010-05-07 12:00:00 AM;109.66;-570.100000000001;62.39;-568.85
3292;86_SPX_2D_L_A,<br>SPY (2 Days );Long;86;Entry;2010-05-07 12:00:00 AM;116.26;TLx1;2010-05-07 12:00:00 AM;109.66;-570.100000000001;62.39;-568.85
3293;59_HYG_1D_L_A,<br>XLF (1 Day );Long;816;Entry;2010-05-10 12:00:00 AM;12.89;PTx1;2010-05-10 12:00:00 AM;13.01;95.419999999999;96.67;-1.25
3294;68_FXI_1D_L_A,<br>FXI (1 Day );Long;262;Entry;2010-05-10 12:00:00 AM;39.98;PTx1;2010-05-10 12:00:00 AM;40.26;70.859999999998;72.11;-66.75
3295;74_DIA_1D_L_A,<br>DIA (1 Day );Long;96;Entry;2010-05-10 12:00:00 AM;107.57;PTx1;2010-05-10 12:00:00 AM;108.36;73.339999999999;74.59;-55.97
3296;96_TLT_1D_S_A,<br>TLT (1 Day );Short;103;Entry;2010-05-07 12:00:00 AM;95.88;PTx;2010-05-10 12:00:00 AM;93.16;277.66;278.91;-228.88
3297;6_GDX_1D_L_A,<br>GDX (1 Day );Long;201;Entry;2010-05-05 12:00:00 AM;48.06;PTx;2010-05-11 12:00:00 AM;51.51;690.949999999999;692.2;-35.42
3298;89_DIA_1D_L_A,<br>DIA (1 Day );Long;95;Entry;2010-05-07 12:00:00 AM;105.02;PTx;2010-05-11 12:00:00 AM;108.66;343.3;344.55;-236.85
3299;90_DIA_1D_L_A,<br>DIA (1 Day );Long;95;Entry;2010-05-07 12:00:00 AM;105.02;PTx;2010-05-11 12:00:00 AM;108.66;343.3;344.55;-236.85
3300;61_QQQ_1D_L_A,<br>QQQ (1 Day );Long;215;Entry;2010-05-07 12:00:00 AM;46.22;PTx;2010-05-12 12:00:00 AM;48.56;500.600000000001;501.85;-418.35
3301;75_DIA_1D_L_A,<br>DIA (1 Day );Long;96;Entry;2010-05-10 12:00:00 AM;107.57;PTx;2010-05-12 12:00:00 AM;109.28;161.659999999999;162.91;-57.89
3302;88_DIA_1D_L_A,<br>DIA (1 Day );Long;96;Entry;2010-05-10 12:00:00 AM;107.57;ProfX;2010-05-12 12:00:00 AM;109.26;159.74;169.63;-57.89
3303;92_DIA_1D_L_A,<br>DIA (1 Day );Long;95;Entry;2010-05-07 12:00:00 AM;105.02;ProfX;2010-05-12 12:00:00 AM;109.26;400.300000000001;410.1;-236.85
3304;3_QQQ_1D_L_A,<br>QQQ (1 Day );Long;209;Entry;2010-05-11 12:00:00 AM;47.29;ProfX;2010-05-13 12:00:00 AM;47.85;114.54;312.25;-20.06
3305;27_SPY_1D_L_A,<br>SPY (1 Day );Long;86;Entry;2010-05-11 12:00:00 AM;115.07;ProfX;2010-05-13 12:00:00 AM;115.99;76.62;223.21;-15.01
3306;28_SPY_1D_L_A,<br>SPY (1 Day );Long;90;Entry;2010-05-10 12:00:00 AM;115.81;TimeX;2010-05-13 12:00:00 AM;117.13;116.299999999999;161.65;-82.25
3307;36_DIA_1D_L_A,<br>DIA (1 Day );Long;95;Entry;2010-05-07 12:00:00 AM;105.02;ProfX;2010-05-13 12:00:00 AM;108.1;290.100000000001;420.55;-236.85
3308;29_DIA_1D_L_A,<br>DIA (1 Day );Long;93;Entry;2010-05-11 12:00:00 AM;107.14;TLx;2010-05-14 12:00:00 AM;106.6;-52.719999999999;214.51;-51.47
3309;65_SPX_1D_L_A,<br>SPY (1 Day );Long;89;Entry;2010-05-07 12:00:00 AM;112.64;ProfX;2010-05-14 12:00:00 AM;113.89;108.75;447.31;-288.72
3310;66_IWM_1D_L_A,<br>IWM (1 Day );Long;149;Entry;2010-05-07 12:00:00 AM;66.71;ProfX;2010-05-14 12:00:00 AM;69.56;422.149999999999;801.86;-309.68
3311;67_IWM_1D_L_A,<br>IWM (1 Day );Long;149;Entry;2010-05-07 12:00:00 AM;66.71;ProfX;2010-05-14 12:00:00 AM;69.56;422.149999999999;801.86;-309.68
3312;76_DIA_1D_L_A,<br>DIA (1 Day );Long;95;Entry;2010-05-07 12:00:00 AM;105.02;TimeX;2010-05-14 12:00:00 AM;106.51;139.050000000001;420.55;-236.85
3313;79_SMH_1D_L_A,<br>SMH (1 Day );Long;730;Entry;2010-05-07 12:00:00 AM;13.59;TLx;2010-05-14 12:00:00 AM;13.53;-46.299999999999;677.65;-424.65
3314;22_SPY_1D_L_A,<br>SPY (1 Day );Long;86;Entry;2010-05-11 12:00:00 AM;115.07;SLx;2010-05-17 12:00:00 AM;112.34;-237.28;223.21;-236.03
3315;64_QQQ_1D_L_A,<br>QQQ (1 Day );Long;209;Entry;2010-05-11 12:00:00 AM;47.29;TLx;2010-05-17 12:00:00 AM;46.11;-249.12;312.25;-247.87
3316;69_FXI_1D_L_A,<br>FXI (1 Day );Long;265;Entry;2010-05-07 12:00:00 AM;38.32;ProfX;2010-05-17 12:00:00 AM;38.68;92.9;557.9;-234.45
3317;78_SMH_1D_L_A,<br>SMH (1 Day );Long;741;Entry;2010-05-10 12:00:00 AM;14.16;TimeX;2010-05-17 12:00:00 AM;13.96;-150.699999999999;265.51;-497.72
3318;82_SPX_2D_L_A,<br>SPY (2 Days );Long;90;Entry;2010-05-11 12:00:00 AM;115.81;TimeX;2010-05-17 12:00:00 AM;113.95;-169.9;167.05;-364.85
3319;43_SPX_3D_L_A,<br>SPY (3 Days );Long;89;Entry;2010-05-07 12:00:00 AM;112.64;TimeX;2010-05-18 12:00:00 AM;112.4;-23.86;447.31;-288.72
3320;71_TLT_1D_L_A,<br>TLT (1 Day );Long;107;Entry;2010-05-12 12:00:00 AM;93.14;ProfX;2010-05-18 12:00:00 AM;95.98;301.38;322.96;-101.83
3321;91_DIA_1D_L_A,<br>DIA (1 Day );Long;93;Entry;2010-05-12 12:00:00 AM;108.08;TimeX;2010-05-18 12:00:00 AM;105.39;-252.67;127.09;-319.31
3322;5_GDX_1D_L_A,<br>GDX (1 Day );Short;193;Entry;2010-05-18 12:00:00 AM;51.27;PTx;2010-05-19 12:00:00 AM;49.36;366.130000000001;367.38;-192.32
3323;6_GDX_1D_L_A,<br>GDX (1 Day );Long;188;Entry;2010-05-17 12:00:00 AM;52.97;TLx;2010-05-19 12:00:00 AM;49.36;-681.18;17.55;-679.93
3324;10_TLT_1D_L_A,<br>TLT (1 Day );Long;105;Entry;2010-05-17 12:00:00 AM;94.72;ProfX;2010-05-19 12:00:00 AM;96.3;163.4;232.9;-27.5
3325;39_SPY_1D_L_A,<br>SPY (1 Day );Long;86;Entry;2010-05-11 12:00:00 AM;115.07;SLx;2010-05-19 12:00:00 AM;110.43;-401.54;223.21;-400.29
3326;80_SMH_1D_L_A,<br>SMH (1 Day );Long;606;Entry;2010-05-10 12:00:00 AM;14.16;TimeX;2010-05-19 12:00:00 AM;13.69;-287.32;216.91;-492.11
3327;83_SPX_2D_L_A,<br>SPY (2 Days );Long;90;Entry;2010-05-11 12:00:00 AM;115.81;TLx;2010-05-19 12:00:00 AM;110.43;-486.7;167.05;-485.45
3328;11_XLF_1D_S_A,<br>XLF (1 Day );Long;781;Entry;2010-05-14 12:00:00 AM;12.66;TLx;2010-05-20 12:00:00 AM;11.68;-767.88;0;-766.63
3329;20_TLT_1D_L_A,<br>TLT (1 Day );Long;107;Entry;2010-05-11 12:00:00 AM;93.98;HHx;2010-05-20 12:00:00 AM;97.91;418.009999999999;419.26;-191.71
3330;21_TLT_1D_L_A,<br>TLT (1 Day );Long;107;Entry;2010-05-11 12:00:00 AM;93.98;HHx;2010-05-20 12:00:00 AM;97.91;418.009999999999;419.26;-191.71
3331;22_SPY_1D_L_A,<br>SPY (1 Day );Long;89;Entry;2010-05-19 12:00:00 AM;111.77;SLx;2010-05-20 12:00:00 AM;108.06;-332.689999999999;87.75;-331.44
3332;26_XLF_1D_L_A,<br>XLF (1 Day );Long;781;Entry;2010-05-14 12:00:00 AM;12.66;TLx;2010-05-20 12:00:00 AM;11.68;-767.88;0;-766.63
3333;56_QQQ_1D_L_A,<br>QQQ (1 Day );Long;210;Entry;2010-05-12 12:00:00 AM;47.98;SLx;2010-05-20 12:00:00 AM;44.93;-643.000000000001;168.85;-641.75
3334;90_DIA_1D_L_A,<br>DIA (1 Day );Long;94;Entry;2010-05-18 12:00:00 AM;107.29;SLx;2010-05-20 12:00:00 AM;102;-499.760000000001;19.43;-498.51
3335;16_QQQ_1D_L_A,<br>QQQ (1 Day );Long;212;Entry;2010-05-18 12:00:00 AM;47.48;TLx;2010-05-21 12:00:00 AM;43.65;-814.460000000001;19.95;-813.21
3336;19_XLK_1D_L_A,<br>XLK (1 Day );Long;165;Entry;2010-05-19 12:00:00 AM;22.12;TimeX;2010-05-21 12:00:00 AM;21.47;-109.75;28.45;-209.15
3337;25_XLK_1D_L_A,<br>XLK (1 Day );Long;451;Entry;2010-05-19 12:00:00 AM;22.12;TimeX;2010-05-21 12:00:00 AM;21.47;-295.650000000001;79.93;-569.51
3338;65_SPX_1D_L_A,<br>SPY (1 Day );Long;88;Entry;2010-05-17 12:00:00 AM;114.2;TLx;2010-05-21 12:00:00 AM;105.58;-761.06;88.51;-759.81
3339;76_DIA_1D_L_A,<br>DIA (1 Day );Long;95;Entry;2010-05-19 12:00:00 AM;104.96;SLx;2010-05-21 12:00:00 AM;99.3;-540.200000000001;57.65;-538.95
3340;84_SPX_2D_L_A,<br>SPY (2 Days );Long;86;Entry;2010-05-13 12:00:00 AM;116.29;TLx;2010-05-21 12:00:00 AM;106.26;-865.08;118.29;-863.83
3341;28_SPY_1D_L_A,<br>SPY (1 Day );Long;89;Entry;2010-05-20 12:00:00 AM;109.38;TimeX;2010-05-25 12:00:00 AM;105.11;-382.53;44.14;-381.28
3342;58_SPY_1D_L_A,<br>SPY (1 Day );Long;88;Entry;2010-05-18 12:00:00 AM;114.88;TLx;2010-05-25 12:00:00 AM;105.11;-862.26;28.67;-861.01
3343;90_DIA_1D_L_A,<br>DIA (1 Day );Long;99;Entry;2010-05-21 12:00:00 AM;99.3;ProfX;2010-05-25 12:00:00 AM;100.46;112.340000000001;264.07;-154.7
3344;19_XLK_1D_L_A,<br>XLK (1 Day );Long;150;Entry;2010-05-25 12:00:00 AM;20.82;ProfX;2010-05-26 12:00:00 AM;21.1;39.5;133.75;-23.75
3345;25_XLK_1D_L_A,<br>XLK (1 Day );Long;468;Entry;2010-05-25 12:00:00 AM;20.82;ProfX;2010-05-26 12:00:00 AM;21.1;128.540000000001;419.95;-71.45
3346;79_SMH_1D_L_A,<br>SMH (1 Day );Long;716;Entry;2010-05-18 12:00:00 AM;14.08;TimeX;2010-05-26 12:00:00 AM;13.33;-539.5;20.23;-903.41
3347;96_TLT_1D_S_A,<br>TLT (1 Day );Short;102;Entry;2010-05-21 12:00:00 AM;99.61;ProfX;2010-05-26 12:00:00 AM;98.29;132.139999999999;224.17;-29.81
3348;101_QQQ_1D_L_A,<br>QQQ (1 Day );Long;215;Entry;2010-05-19 12:00:00 AM;46.26;TimeX;2010-05-26 12:00:00 AM;44.2;-445.399999999999;78.3;-652.7
3349;4_DIA_1D_L_A,<br>DIA (1 Day );Long;99;Entry;2010-05-21 12:00:00 AM;99.3;TimeX;2010-05-27 12:00:00 AM;102.72;336.08;338.32;-154.7
3350;30_XLK_1D_L_A,<br>XLK (1 Day );Long;469;Entry;2010-05-21 12:00:00 AM;20.94;TimeX;2010-05-27 12:00:00 AM;21.82;410.22;420.85;-127.88
3351;40_SPY_1D_L_A,<br>SPY (1 Day );Long;93;Entry;2010-05-25 12:00:00 AM;105.11;ProfX;2010-05-27 12:00:00 AM;110.76;522.950000000001;527.92;-69.14
3352;49_GDX_1D_L_A,<br>GDX (1 Day );Long;210;Entry;2010-05-25 12:00:00 AM;47.22;ProfX;2010-05-27 12:00:00 AM;50.18;619.1;668.65;-70.55
3353;53_GDX_1D_L_A,<br>GDX (1 Day );Long;213;Entry;2010-05-21 12:00:00 AM;46.17;ProfX;2010-05-27 12:00:00 AM;50.18;851.63;901.87;-63.02
3354;59_HYG_1D_L_A,<br>XLF (1 Day );Long;825;Entry;2010-05-19 12:00:00 AM;12.01;TimeX;2010-05-27 12:00:00 AM;12.19;146;205;-636.5
3355;61_QQQ_1D_L_A,<br>QQQ (1 Day );Long;215;Entry;2010-05-19 12:00:00 AM;46.26;TimeX;2010-05-27 12:00:00 AM;45.87;-86.35;78.3;-652.7
3356;64_QQQ_1D_L_A,<br>QQQ (1 Day );Long;217;Entry;2010-05-20 12:00:00 AM;45.16;TimeX;2010-05-27 12:00:00 AM;45.87;151.569999999999;157.16;-420.06
3357;69_FXI_1D_L_A,<br>FXI (1 Day );Long;259;Entry;2010-05-18 12:00:00 AM;39.28;TimeX;2010-05-27 12:00:00 AM;39.73;114.050000000001;123.07;-757.53
3358;81_IWM_1D_L_A,<br>IWM (1 Day );Long;125;Entry;2010-05-19 12:00:00 AM;68.04;TimeX;2010-05-27 12:00:00 AM;67.11;-118.750000000001;93.75;-792.5
3359;91_DIA_1D_L_A,<br>DIA (1 Day );Long;99;Entry;2010-05-21 12:00:00 AM;99.3;TimeX;2010-05-27 12:00:00 AM;102.72;336.08;338.32;-154.7
3360;93_DIA_1D_L_A,<br>DIA (1 Day );Long;99;Entry;2010-05-25 12:00:00 AM;98.53;ProfX;2010-05-27 12:00:00 AM;102.72;412.31;414.55;-78.47
3361;97_TLT_1D_S_A,<br>TLT (1 Day );Short;102;Entry;2010-05-21 12:00:00 AM;99.61;TimeX;2010-05-27 12:00:00 AM;96.06;359.6;379.21;-29.81
3362;99_KRE_1D_L_A,<br>KRE (1 Day );Long;303;Entry;2010-05-19 12:00:00 AM;26.28;TimeX;2010-05-27 12:00:00 AM;25.68;-184.3;250.24;-764.81
3363;3_QQQ_1D_L_A,<br>QQQ (1 Day );Long;217;Entry;2010-05-20 12:00:00 AM;45.16;TimeX;2010-05-28 12:00:00 AM;45.6;92.98;178.86;-420.06
3364;12_KRE_1D_L_A,<br>KRE (1 Day );Long;362;Entry;2010-05-25 12:00:00 AM;24.13;TimeX;2010-05-28 12:00:00 AM;25.21;388.460000000001;588.81;-135.19
3365;18_QQQ_1D_L_A,<br>QQQ (1 Day );Long;207;Entry;2010-05-27 12:00:00 AM;45.2;ProfX;2010-05-28 12:00:00 AM;45.6;80.3;162.28;-24.02
3366;19_XLK_1D_L_A,<br>XLK (1 Day );Long;143;Entry;2010-05-27 12:00:00 AM;21.58;ProfX;2010-05-28 12:00:00 AM;21.64;6.08;35.93;-14.12
3367;25_XLK_1D_L_A,<br>XLK (1 Day );Long;474;Entry;2010-05-27 12:00:00 AM;21.58;ProfX;2010-05-28 12:00:00 AM;21.64;25.939999999999;121.99;-43.91
3368;66_IWM_1D_L_A,<br>IWM (1 Day );Long;148;Entry;2010-05-20 12:00:00 AM;65.77;TimeX;2010-05-28 12:00:00 AM;66.25;68.540000000001;205.95;-602.13
3369;67_IWM_1D_L_A,<br>IWM (1 Day );Long;148;Entry;2010-05-20 12:00:00 AM;65.77;TimeX;2010-05-28 12:00:00 AM;66.25;68.540000000001;205.95;-602.13
3370;68_FXI_1D_L_A,<br>FXI (1 Day );Long;260;Entry;2010-05-25 12:00:00 AM;36.84;ProfX;2010-05-28 12:00:00 AM;39.38;657.9;760.55;-58.45
3371;75_DIA_1D_L_A,<br>DIA (1 Day );Long;99;Entry;2010-05-25 12:00:00 AM;98.53;ProfX;2010-05-28 12:00:00 AM;101.47;288.56;414.55;-78.47
3372;88_DIA_1D_L_A,<br>DIA (1 Day );Long;95;Entry;2010-05-20 12:00:00 AM;102.97;TimeX;2010-05-28 12:00:00 AM;101.47;-145;25.35;-497.15
3373;1_SPX_1D_L_A,<br>SPY (1 Day );Long;93;JuneLong;2010-05-25 12:00:00 AM;105.11;L_ProfExit;2010-06-01 12:00:00 AM;108.35;298.820000000001;527.92;-69.14
3374;9_TLT_1D_L_A,<br>TLT (1 Day );Short;101;Entry;2010-05-26 12:00:00 AM;98.22;ProfX;2010-06-01 12:00:00 AM;96.85;135.869999999999;235.09;-19.43
3375;11_XLF_1D_S_A,<br>XLF (1 Day );Long;859;Entry;2010-05-25 12:00:00 AM;11.32;ProfX;2010-06-01 12:00:00 AM;11.67;298.15;754.67;-69.97
3376;23_IWM_1D_L_A,<br>IWM (1 Day );Long;156;Entry;2010-05-25 12:00:00 AM;62.8;TimeX;2010-06-01 12:00:00 AM;64.24;222.139999999999;680.47;-171.29
3377;26_XLF_1D_L_A,<br>XLF (1 Day );Long;859;Entry;2010-05-25 12:00:00 AM;11.32;ProfX;2010-06-01 12:00:00 AM;11.67;298.15;754.67;-69.97
3378;27_SPY_1D_L_A,<br>SPY (1 Day );Long;89;Entry;2010-05-20 12:00:00 AM;109.38;TimeX;2010-06-01 12:00:00 AM;107.53;-167.149999999999;125.13;-446.25
3379;28_SPY_1D_L_A,<br>SPY (1 Day );Long;93;Entry;2010-05-26 12:00:00 AM;108.48;TimeX;2010-06-01 12:00:00 AM;108.35;-14.59;214.51;-152.84
3380;50_GDX_1D_L_A,<br>GDX (1 Day );Long;212;Entry;2010-05-24 12:00:00 AM;48.07;PTx;2010-06-01 12:00:00 AM;51.01;620.78;622.03;-251.41
3381;76_DIA_1D_L_A,<br>DIA (1 Day );Long;99;Entry;2010-05-25 12:00:00 AM;98.53;ProfX;2010-06-01 12:00:00 AM;100.32;174.710000000001;414.55;-78.47
3382;78_SMH_1D_L_A,<br>SMH (1 Day );Long;709;Entry;2010-05-25 12:00:00 AM;12.95;ProfX;2010-06-01 12:00:00 AM;13.48;373.27;707.75;-93.42
3383;80_SMH_1D_L_A,<br>SMH (1 Day );Long;528;Entry;2010-05-20 12:00:00 AM;13.33;TimeX;2010-06-01 12:00:00 AM;13.48;76.7;326.11;-270.53
3384;7_XBI_1D_L_A,<br>XBI (1 Day );Long;564;Entry;2010-05-25 12:00:00 AM;17.39;ProfX;2010-06-02 12:00:00 AM;18.56;657.379999999999;658.63;-215.57
3385;24_XBI_1D_L_A,<br>XBI (1 Day );Long;564;Entry;2010-05-25 12:00:00 AM;17.39;ProfX;2010-06-02 12:00:00 AM;18.56;657.379999999999;658.63;-215.57
3386;35_DIA_1D_L_A,<br>DIA (1 Day );Long;100;Entry;2010-05-27 12:00:00 AM;101.44;ProfX;2010-06-02 12:00:00 AM;102.61;114.5;127.75;-122.25
3387;51_GDX_1D_L_A,<br>GDX (1 Day );Long;50;Entry;2010-05-26 12:00:00 AM;50.05;TimeX;2010-06-02 12:00:00 AM;50.67;28.5;54.25;-61.75
3388;82_SPX_2D_L_A,<br>SPY (2 Days );Long;86;Entry;2010-05-25 12:00:00 AM;108.52;TimeX;2010-06-02 12:00:00 AM;110.33;153.16;194.83;-357.29
3389;90_DIA_1D_L_A,<br>DIA (1 Day );Long;100;Entry;2010-05-27 12:00:00 AM;101.44;ProfX;2010-06-02 12:00:00 AM;102.61;114.5;127.75;-122.25
3390;101_QQQ_1D_L_A,<br>QQQ (1 Day );Long;226;Entry;2010-05-27 12:00:00 AM;45.2;ProfX;2010-06-02 12:00:00 AM;46.25;234.799999999999;242.83;-26.11
3391;2_SPX_1D_L_A,<br>SPY (1 Day );Long;93;Entry;2010-05-26 12:00:00 AM;108.48;ProfX;2010-06-03 12:00:00 AM;110.71;204.89;238.69;-152.84
3392;15_TLT_1D_L_A,<br>TLT (1 Day );Long;107;Entry;2010-05-12 12:00:00 AM;93.14;TLx;2010-06-03 12:00:00 AM;95.1;207.220000000001;721;-101.83
3393;22_SPY_1D_L_A,<br>SPY (1 Day );Long;93;Entry;2010-05-27 12:00:00 AM;109.19;TimeX;2010-06-03 12:00:00 AM;110.71;138.860000000001;172.66;-170.51
3394;57_SMH_1D_L_A,<br>SMH (1 Day );Long;750;Entry;2010-05-27 12:00:00 AM;13.6;ProfX;2010-06-03 12:00:00 AM;14.06;342.500000000001;366.25;-98.75
3395;89_DIA_1D_L_A,<br>DIA (1 Day );Long;100;Entry;2010-05-26 12:00:00 AM;100.88;TimeX;2010-06-03 12:00:00 AM;102.69;178.5;236.75;-137.25
3396;10_TLT_1D_L_A,<br>TLT (1 Day );Long;104;Entry;2010-06-03 12:00:00 AM;95.21;ProfX;2010-06-04 12:00:00 AM;97.79;265.82;283.71;-12.69
3397;29_DIA_1D_L_A,<br>DIA (1 Day );Long;99;Entry;2010-05-25 12:00:00 AM;98.53;TLx;2010-06-04 12:00:00 AM;99.19;62.84;467.02;-78.47
3398;43_SPX_3D_L_A,<br>SPY (3 Days );Long;93;Entry;2010-05-27 12:00:00 AM;105.11;TimeX;2010-06-04 12:00:00 AM;106.82;156.530000000001;552.1;-69.14
3399;60_QQQ_1D_L_A,<br>QQQ (1 Day );Long;216;Entry;2010-06-03 12:00:00 AM;46.38;SLx;2010-06-07 12:00:00 AM;44.24;-464.74;82.99;-463.49
3400;6_GDX_1D_L_A,<br>GDX (1 Day );Long;205;Entry;2010-06-07 12:00:00 AM;48.7;PTx;2010-06-08 12:00:00 AM;51.57;585.849999999999;587.1;-62.75
3401;10_TLT_1D_L_A,<br>TLT (1 Day );Long;102;Entry;2010-06-07 12:00:00 AM;97.52;ProfX;2010-06-08 12:00:00 AM;98.05;51.56;107.89;-20.63
3402;41_SPY_1D_L_A,<br>SPY (1 Day );Long;93;Entry;2010-06-02 12:00:00 AM;108.08;TLx;2010-06-08 12:00:00 AM;104.77;-310.33;275.89;-309.08
3403;54_QQQ_1D_L_A,<br>QQQ (1 Day );Long;221;Entry;2010-06-02 12:00:00 AM;45.44;TimeX;2010-06-08 12:00:00 AM;44.19;-278.75;292.68;-410.1
3404;73_TLT_1D_L_A,<br>TLT (1 Day );Long;104;Entry;2010-06-03 12:00:00 AM;95.21;ProfX;2010-06-08 12:00:00 AM;98.05;292.859999999999;350.27;-12.69
